"N","Time","avg(X)","avg(Y)","avg(Z)","avg(psi)","avg(vx)","avg(vy)","max(X)","max(Y)","max(Z)","max(psi)","max(vx)","max(vy)","med(X)","med(Y)","med(Z)","med(psi)","med(vx)","med(vy)","min(X)","min(Y)","min(Z)","min(psi)","min(vx)","min(vy)","q1(X)","q1(Y)","q1(Z)","q1(psi)","q1(vx)","q1(vy)","q3(X)","q3(Y)","q3(Z)","q3(psi)","q3(vx)","q3(vy)","std(X)","std(Y)","std(Z)","std(psi)","std(vx)","std(vy)","vtkValidPointMask"
59,135,2,1.005629,0,1.0046804,1.0262232,0.0012522083,2,2,0,2,1.3483852,0.016527618,2,1.0290609,0,1.0359354,1.2320429,0.00088924323,2,0,0,0,0,-0.021800655,2,0.51315639,0,0.35226353,0.80978662,-0.0025367414,2,1.4601351,0,1.6040149,1.3302153,0.010207529,0,0.56712589,0,0.67755052,0.40487369,0.010709639,1
59,136,2,1.005629,0,1.0046803,1.0262454,0.0012608961,2,2,0,2,1.3496853,0.016577879,2,1.0290609,0,1.0359646,1.2318593,0.00083244419,2,0,0,0,0,-0.021733902,2,0.51315639,0,0.35185088,0.80854366,-0.0025482303,2,1.4601351,0,1.6044015,1.3311994,0.010191511,0,0.56712589,0,0.67774972,0.40542229,0.010705478,1
59,137,2,1.005629,0,1.0046802,1.0262673,0.0012694137,2,2,0,2,1.350977,0.016627706,2,1.0290609,0,1.0359938,1.2316729,0.00077600067,2,0,0,0,0,-0.021667744,2,0.51315639,0,0.35144227,0.80731409,-0.0025600087,2,1.4601351,0,1.6047847,1.3321746,0.010175645,0,0.56712589,0,0.67794698,0.40596607,0.010701477,1
59,138,2,1.005629,0,1.0046801,1.0262887,0.0012777639,2,2,0,2,1.3522854,0.0166771,2,1.0290609,0,1.0360228,1.2314837,0.0007199156,2,0,0,0,0,-0.021602179,2,0.51315639,0,0.35103765,0.80609771,-0.0025720677,2,1.4601351,0,1.6051642,1.3331408,0.010159927,0,0.56712589,0,0.67814235,0.40650508,0.010697631,1
59,139,2,1.005629,0,1.0046801,1.0263098,0.0012859493,2,2,0,2,1.3535943,0.016726061,2,1.0290609,0,1.0360518,1.231292,0.0006641916,2,0,0,0,0,-0.021537204,2,0.51315639,0,0.35063696,0.80489435,-0.0025843985,2,1.4601351,0,1.6055403,1.3340981,0.010144357,0,0.56712589,0,0.67833583,0.40703939,0.010693939,1
59,140,2,1.005629,0,1.0046801,1.0263305,0.0012939726,2,2,0,2,1.354895,0.016774593,2,1.0290609,0,1.0360807,1.2310978,0.000608831,2,0,0,0,0,-0.021472816,2,0.51315639,0,0.35024017,0.80370384,-0.0025969925,2,1.4601351,0,1.6059129,1.3350466,0.010128935,0,0.56712589,0,0.67852746,0.40756903,0.010690397,1
59,141,2,1.005629,0,1.0046802,1.0263508,0.0013018364,2,2,0,2,1.3561876,0.016822696,2,1.0290609,0,1.0361095,1.2309012,0.00055383585,2,0,0,0,0,-0.021409011,2,0.51315639,0,0.34984723,0.80252599,-0.0026098413,2,1.4601351,0,1.6062821,1.3359864,0.010113658,0,0.56712589,0,0.67871726,0.40809406,0.010687003,1
59,142,2,1.005629,0,1.0046804,1.0263708,0.0013095432,2,2,0,2,1.3574721,0.016870371,2,1.0290609,0,1.0361382,1.2307025,0.00049920792,2,0,0,0,0,-0.021345787,2,0.51315639,0,0.34945809,0.80136063,-0.0026229366,2,1.4601351,0,1.6066479,1.3369175,0.010098526,0,0.56712589,0,0.67890524,0.40861454,0.010683753,1
59,143,2,1.005629,0,1.0046806,1.0263904,0.0013170955,2,2,0,2,1.3587485,0.016917622,2,1.0290609,0,1.0361669,1.2305016,0.00044494876,2,0,0,0,0,-0.02128314,2,0.51315639,0,0.34907272,0.8002076,-0.0026362702,2,1.4601351,0,1.6070103,1.3378315,0.010083538,0,0.56712589,0,0.67909143,0.40913052,0.010680646,1
59,144,2,1.005629,0,1.0046808,1.0264097,0.0013244958,2,2,0,2,1.3600167,0.016964449,2,1.0290609,0,1.0361954,1.2302988,0.00039105963,2,0,0,0,0,-0.021221068,2,0.51315639,0,0.34869106,0.79906673,-0.0026498343,2,1.4601351,0,1.6073694,1.3386561,0.010068692,0,0.56712589,0,0.67927585,0.40964203,0.010677677,1
59,145,2,1.005629,0,1.0046811,1.0264286,0.0013317465,2,2,0,2,1.3612769,0.017010854,2,1.0290609,0,1.0362238,1.2300941,0.00033754161,2,0,0,0,0,-0.021159566,2,0.51315639,0,0.34831307,0.79793786,-0.002663621,2,1.4601351,0,1.6077253,1.3394724,0.010050442,0,0.56712589,0,0.67945853,0.41014914,0.010674846,1
59,146,2,1.005629,0,1.0046815,1.0264471,0.00133885,2,2,0,2,1.362529,0.01705684,2,1.0290609,0,1.0362522,1.2298876,0.00028439552,2,0,0,0,0,-0.021098632,2,0.51315639,0,0.34793872,0.79682082,-0.0026776226,2,1.4601351,0,1.6080778,1.3402804,0.010036967,0,0.56712589,0,0.67963947,0.41065189,0.010672148,1
59,147,2,1.005629,0,1.0046818,1.0264654,0.0013458086,2,2,0,2,1.363773,0.017102408,2,1.0290609,0,1.0362804,1.2296794,0.00026744508,2,0,0,0,0,-0.021038261,2,0.51315639,0,0.34756795,0.79571546,-0.0026918317,2,1.4601351,0,1.6084272,1.3410802,0.010023534,0,0.56712589,0,0.67981871,0.41115032,0.010669581,1
59,148,2,1.005629,0,1.0046823,1.0264833,0.0013526246,2,2,0,2,1.365009,0.01714756,2,1.0290609,0,1.0363085,1.2294696,0.00026656863,2,0,0,0,0,-0.02097845,2,0.51315639,0,0.34720074,0.79462163,-0.0027062409,2,1.4601351,0,1.6087734,1.341872,0.010010147,0,0.56712589,0,0.67999626,0.41164448,0.010667142,1
